content,title,url
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
AL-FUTTAIM INVESTMENT MANAGEMENT
Buy Now
Back to Financial Services
A Dubai International Financial Centre incorporated company wholly owned by Al-Futtaim Capital, AFIM is a licensed investment and asset manager regulated by the Dubai Financial Services Authority (DFSA).
Al-Futtaim Investment Management is currently the regions largest private equity fund under an innovative conventional and Sharia compliant structure. The US$ 385 million dollar fund is currently deployed in Egypt and Qatar
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",AL-FUTTAIM INVESTMENT MANAGEMENT - Al-Futtaim,https://www.alfuttaim.com/financial_services/al-futtaim-investment-management/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
AL-FUTTAIM WILLIS
Buy Now
Back to Financial Services
AT THE HEART OF THE UAE'S INSURANCE BROKING & CONSULTING INDUSTRY
Al-Futtaim Willis is a commercial insurance broker and consultant with a history dating back to 1976. A joint venture between Al-Futtaim and the Willis Group, a London-based insurance broker with 18,500 employees in 400 offices in 100 countries.
The partnership has enabled Al-Futtaim Willis to stay at the very heart of the UAEs insurance broking and consulting industry for the past 40 plus years allowing us to develop an unrivalled depth of local and regional market expertise.
Al-Futtaim Willis has offices in Dubai and Abu Dhabi, and offers a local service complemented by the international strength of Willis Groups global network.
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",AL-FUTTAIM WILLIS - Al-Futtaim,https://www.alfuttaim.com/financial_services/al-futtaim-willis/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
AL-FUTTAIM AUTOMOTIVE LEASING
Buy Now
Back to Financial Services
AUTOMOTIVE LEASING SOLUTIONS WITH GLOBAL REACH
Al-Futtaim Automotive Leasing can offer both private and commercial customers auto solutions with global reach. The company can provide auto leasing solutions to companies large and small, no matter what sector you are in.
Al-Futtaim Automotive Leasing understands the challenges faced by businesses at home and overseas, and specialises in providing fleet and logistics services that are versatile and cost-effective.
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",AL-FUTTAIM AUTOMOTIVE LEASING - Al-Futtaim,https://www.alfuttaim.com/financial_services/al-futtaim-automotive-leasing/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
EMIRATES INVESTMENT BANK
Buy Now
Back to Financial Services
A CLIENTFOCUSED PRIVATE BANK
As an independent private bank, established in 1976, Emirates Investment Bank offers a wide-range of tailor-made banking and investment services, supporting clients through every stage of their wealth journey.
Emirates Investment Bank offers private banking services to a select, yet diverse, group of high net worth individuals and institutions. Clients are provided with bespoke solutions across the full private banking spectrum, from asset management and access to global markets to corporate finance advisory and daily banking.
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",EMIRATES INVESTMENT BANK - Al-Futtaim,https://www.alfuttaim.com/financial_services/emirates-investment-bank/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
TOKIO MARINE & NICHIDO FIRE INSURANCE CO.
TOKIO MARINE & NICHIDO
Buy Now
Back to Financial Services
JAPAN'S OLDEST & LARGEST NON-LIFE INSURER
The UAE agent for Tokio Marine & Nichido Fire Insurance Co. Ltd., Japans oldest and largest non-life insurance company since 1976, the company is the leader in commercial and personal lines underwriting in Japan through which all classes of general insurance are provided
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",TOKIO MARINE & NICHIDO FIRE INSURANCE CO. - Al-Futtaim,https://www.alfuttaim.com/financial_services/tokio-marine-nichido-fire-insurance-co/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
AL-FUTTAIM FINANCE
Al Futtaim Finance Co. PvJSC is an integral part of Al-Futtaim Automotive with a proven track record of supporting customers in the region for the past 14 years. Our greatest strength is the ability to provide solutions for our customers mobility needs utilizing our extensive network of partnering banks and our own plethora of trusted automotive brands. Al Futtaim Finance Co. PvJSC is licensed and regulated by The Central Bank of United Arab Emirates (CBUAE) .
We are able to leverage the strong automotive expertise gathered over the years to become best-in-class financial service partner and the most trusted leasing and finance provider in the UAE. From individuals, to small and medium enterprises (SMEs) and large corporations, we support local and international customers with their automotive requirements to help them compete in the toughest market conditions.
Our Mission is to become the provider of the most reliable and innovative finance and ownership solutions that caters to all mobility requirements for automotive customers across UAE.
Our Vision is to foster a culture of growth mind-set that enables our organization to thrive and adapt to the constant changes of customer and market demands, while operating within the disciplines of a regulated financial entity. To provide attractive choices for customers with diverse financial solutions. To give our customers convenient and flexible access to mobility.
Commercial Auto Loan
Benefits
Easy financing method for SME and Large corporates
In-House Credit evaluation
Fast Turn Around times
Repayment through DDA
Financing option upto 4 years
Service Contracts, Accessories and Insurance products can be financed
Professional Finance & Insurance Managers to facilitate your purchase
One stop solution
Central Bank Regulated
Description
Al-Futtaim Finance has been helping buyers for over a decade in finding the best financing solution. With an experienced team of professionals, we help our SME and Corporate Buyers in their purchases by having a financing option available to them in-house.
Customer can avail upto 90% financing for upto 4 years.
Operating Lease
Why it is so convenient
Drive brand new vehicles more frequently
Traffic Fine and Road Toll Administration
No need to worry about vehicle depreciation
Low upfront payment
What does it include
Vehicle service and maintenance
Insurance Including Passenger Accident Cover
Annual Registration Management
24/7 Breakdown Cover & Recovery
24/7 Maintenance Call Center
Leasing is a convenient fixed-cost mobility plan and a great option without worrying about the ownership of the vehicle. It is completely hassle-free, with a low initial down payment, and an all-inclusive monthly lease amount.
Leasing makes it easier to get more car for less money because you only pay for the use of the vehicle for one, two or three years, instead of paying for the vehicle itself. This way, you get to keep upgrading to the latest models more often.
Warning
You may have to pay penalties if you pay off a loan/financing early.
If you do not meet the repayments/payments on your loan/financing, your account will go into arrears. This may affect your credit rating, which may limit your ability to access financing in the future.
Effective 1st January 2021
SMEs & Corporates Auto Loan
Note
Sr. No.
Charge Type
Amount (exclusive of VAT, if any) *
1
Processing fee (For new customers only)
AED 150
2
Late Payment Charges
AED 50 or late payment interest calculated at the rate of 2% per annum on the overdue amount from the due date until payment, whichever is higher
3
Bounced/ Returned Direct Debit Charges
4
Traffic Fines
Amount of fine + 10% administration fee. In addition, where applicable:
 AED.10/- Innovation fee.
 AED 10/- Knowledge Fee
5
Tolls (Salik/ Darb)
Amount of toll + 10% administration fee
6
Late Vehicle Hand Back Charge
AED 100 per day (in addition to the Lease Payments)
7
Valeting Charges for Removal of Pet Hair or Smoking Odor
AED 500
8
Recovery Assistance Due to Battery Discharge for Electric Vehicles
AED 200 to bring the Vehicle to nearest charging station
9
Loss, Theft or Damage to Electric Vehicle Accessories (Chargers, Charge Cables, etc.)
Full replacement cost paid by the Lessee
10
Oman Insurance Charges
AED 90.00 per day
AED 500.00 per week
AED 1200.00 per month
11
Fuel Charges
The prevailing market price of the fuel used to fill the Vehicles tank plus a 20% administration fee
12
Vehicle Service Failure (refer clause 12.3(b) f Master Lease Agreement)
AED 2500.00 per incident.
13
Vehicle Branding Charges
Available upon request
14
Issuance of Police Report on Behalf of Customer CID & RTA Approval for Branding Permit Transport Permit Loading & Unloading Permit
Actual charges + AED 200
15
Modification/amendment of Police Report Issuance of Damaged, Missing Registration Plate Parking Permits Application for Disputing Fines on Behalf of Lessee Issuance of Transport Permit
Actual charges + AED 100
16
Issuances of Prosecution Judgment (Drink Driving Case) and Other Accident Reports
Actual charges + AED 300
17
Vehicle Release for Drink Driving Cases
Actual charges + AED 1000
18
Black Point Clearance  Documentation Lock Fine Release Fees Application for Asateel Permit
Actual charges + AED 50
19
Settlement of Property Damage / 3rd Party Liability
Actual charges + AED 500
20
Transfer of Registration Plate from AUH to DXB
Actual charges + AED 150
21
Recovery Assistance due to:
 Lock out
 Refueling of the Vehicle
 Electric Vehicle Battery Discharge
Actual charges
22
Electric Vehicle Charging Fee
The cost per Kw charged by DEWA
23
Electric Vehicle Charging Card Replacement Fee
AED 220
24
Black Charging Cable Replacement
AED 2500
25
Dewa Charging Cable Replacement
AED 3500
26
Charging Cable Bag Replacement
AED 300
27
Battery Administration Fee (if Battery Level is 50% or Less at Time of Return of Electric Vehicle)
AED 100
Note: Unless a payment, fee or charge payable under this Schedule of Fees and Charges is expressed as being inclusive of VAT, such payments, fees and charges shall be deemed to be exclusive of VAT (if any).
Note:
Please click on the below links to download reports
2019
2023
2020
2021
2022
Coming Soon
General Contact Details:
800 23562
+971 4 304 7600
AFF.customerservice@alfuttaim.com
Collections Contact Details:
At Al-Futtaim Finance our success is built on traditions of trust, valued relationships and respect. We encourage our customers who is fronting any financial or non-financial related issues that impacting their monthly payment to contact us immediately and our dedicated collections team will be happy to help resolving any issues. Please feel free to contact us on the following
If the customer is not satisfied with the final resolution provided by Al-Futtaim Finance, they may escalate the complaint to Sanadak through any of the following channels:
Website  www.sanadak.gov.ae
www.sanadak.gov.ae
Call Center  800 SANADAK
Mobile App  Sanadak
Contact Us
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
Thank you for getting in touch!
We appreciate you contacting us Al Futtaim Finance. One of our colleagues will get back in touch with you soon! Have a great day!
",AL-FUTTAIM FINANCE - Al-Futtaim,https://www.alfuttaim.com/financial_services/al-futtaim-finance/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
ALL BRANDS
CLINIC
PHARMACY
Category
Country
HEALTHHUB PHARMACY UAE
HEALTHHUB PHARMACY
Health Pharmacy
Health
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Pharmacy Archives - Al-Futtaim,https://www.alfuttaim.com/category/health/pharmacy/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
AL-FUTTAIM CAPITAL
Buy Now
Back to Financial Services
EXPERTISE IN LISTED AND PRIVATE EQUITY INVESTMENT
The investment and business development arm of Al-Futtaim with a primary focus on listed and private equity investments. Al-Futtaim Capitals strategy is to leverage Al-Futtaims collective and extensive management expertise, capital strength and working relationships with the worlds best brands to further diversify its activities.
BACK TO FINANCIAL SERVICES
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",AL-FUTTAIM CAPITAL - Al-Futtaim,https://www.alfuttaim.com/financial_services/al-futtaim-capital-2/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
ALL BRANDS
CLINIC
PHARMACY
Category
Country
HEALTHHUB UAE
HEALTHHUB
MAISON LUTTIA CLINIC UAE
MAISON LUTTIA CLINIC
TOTAL CARE UAE
TOTAL CARE
Health Clinic
Health
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Clinic Archives - Al-Futtaim,https://www.alfuttaim.com/category/health/clinic/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
A health partner you can rely on, offering trusted specialized care in a holistic environment.
View our world-class brands
Scroll Down
A new way of healthcare
At Al-Futtaim Health we strive to redefine the healthcare experience by delivering high quality, smart and integrated care. Enriching lives through accessible care for all in our urgent and integrated family health primary care centers. The use of smart technology, experienced clinical teams and our center of excellence partners, allows us to achieve better clinical outcomes. In partnership with Accreditation Canada our HealthHub Clinics will be the first clinics in the region to apply for Platinum accreditation status and to be the first certified people centered care facility in the Middle East. In short: we use technology to hear you better. We listen to your heartbeat, but also to your story. We are here to make healthcare personal and holistic. So we can make the right decisions together. We believe this is healthcare as it should be. For everyone.
Health
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Health - Al-Futtaim,https://www.alfuttaim.com/health/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
ALL BRANDS
CLINIC
PHARMACY
Category
Country
MAISON LUTTIA CLINIC UAE
MAISON LUTTIA CLINIC
TOTAL CARE UAE
TOTAL CARE
HEALTHHUB UAE
HEALTHHUB
HEALTHHUB PHARMACY UAE
HEALTHHUB PHARMACY
Health
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
Retail
News
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Health Archives - Al-Futtaim,https://www.alfuttaim.com/category/health/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
ALL BRANDS
ELECTRONICS
FASHION
FOOD AND BEVERAGE
HOME
LIFESTYLE
MULTI-BRAND RETAILERS
TOYS
Category
Country
IKEA Egypt, Oman, Qatar, UAE
IKEA
AL-FUTTAIM ACE Qatar, UAE
AL-FUTTAIM ACE
ZARA HOME Thailand
ZARA HOME
Retail Home
Retail
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Home Archives - Al-Futtaim,https://www.alfuttaim.com/category/retail/home/
"Skip to content
About Us
Careers
Contact
Media Centre
AUTOMOTIVE
FINANCIAL SERVICES
REAL ESTATE
RETAIL
HEALTH
AUTOMOTIVE BRANDS
Overview
View All Brands
BROWSE BY CATEGORY
Aftersales
Distributors
Logistics
Manufacturing
Rental & Leasing
BROWSE BY COUNTRY
AFGHANISTAN
BAHRAIN
EGYPT
IRAQ
KENYA
MOZAMBIQUE
OMAN
PAKISTAN
QATAR
SAUDI ARABIA
SRI LANKA
TANZANIA
UAE
UGANDA
FINANCIAL SERVICES BRANDS
Banking
Finance
Insurance
Investment
TURKEY
REAL ESTATE BRANDS
Education
Malls & Lifestyle
Property Management
RETAIL BRANDS
Electronics
Fashion
Food and Beverage
Lifestyle
Multi-brand Retailers
Toys
HONG KONG
KUWAIT
MACAU
MALAYSIA
SINGAPORE
THAILAND
Home
HEALTH BRANDS
Clinic
Pharmacy
ALL BRANDS
ELECTRONICS
FASHION
FOOD AND BEVERAGE
HOME
LIFESTYLE
MULTI-BRAND RETAILERS
TOYS
Category
Country
AFTRON Bahrain, Oman, Qatar, UAE
AFTRON
MICROSOFT XBOX Bahrain, Kuwait, Oman, Qatar, UAE
MICROSOFT XBOX
PANASONIC Bahrain, UAE
PANASONIC
TECHSERVE Bahrain, UAE
TECHSERVE
TOSHIBA Bahrain, UAE
TOSHIBA
MARKS & SPENCER Bahrain, Egypt, Hong Kong, Kuwait, Macau, Malaysia, Oman, Qatar, Saudi Arabia, Singapore, UAE
MARKS & SPENCER
TED BAKER Bahrain, Egypt, Malaysia, Qatar, Saudi Arabia, Singapore, Thailand, UAE
TED BAKER
MAJE Saudi Arabia, UAE
MAJE
SANDRO Saudi Arabia, UAE
SANDRO
KIABI UAE
KIABI
Watsons Qatar, Saudi Arabia, UAE
Watsons
IKEA Egypt, Oman, Qatar, UAE
IKEA
Page 2
>
Retail
CSR & Sustainability
Corporate Profile
Leadership Team
Purpose, Vision and Values
Our History
Our Global Presence
Automotive
Financial Services
Real Estate
News
Health
Contact Us
Fraud Alerts
Privacy Statement
 2021 Al-Futtaim. All rights reserved
",Retail Archives - Al-Futtaim,https://www.alfuttaim.com/category/retail/?tag=uae
